01,03,100,1,1,0,0,0,0,1,1,0
01,03,106,13,13,0,0,0,0,13,13,0
01,03,107,1,1,0,0,0,0,1,1,0
01,03,108,862,453,409,756,399,357,106,54,52
01,03,109,1,1,0,0,0,0,1,1,0
01,03,111,5,5,0,0,0,0,5,5,0
01,03,113,3,3,0,0,0,0,3,3,0
01,03,114,45,33,12,3,1,2,42,32,10
01,03,115,30,29,1,2,2,0,28,27,1
01,03,116,1,1,0,0,0,0,1,1,0
01,03,118,1,1,0,0,0,0,1,1,0
01,03,119,1,1,0,0,0,0,1,1,0
01,03,123,1659,959,700,1285,654,631,374,305,69
01,04,001,139,138,1,116,116,0,23,22,1
01,04,002,408,355,53,344,298,46,64,57,7
01,04,003,19,19,0,18,18,0,1,1,0
01,04,004,422,309,113,366,257,109,56,52,4
01,04,005,127,123,4,46,46,0,81,77,4
01,04,006,21788,12913,8875,19857,11068,8789,1931,1845,86
01,04,007,184,180,4,132,132,0,52,48,4
01,04,008,598553,307163,291390,531195,271988,259207,67358,35175,32183
01,04,010,12,12,0,11,11,0,1,1,0
01,04,011,163,158,5,118,118,0,45,40,5
01,04,012,22,22,0,18,18,0,4,4,0
01,04,013,362,359,3,196,196,0,166,163,3
01,04,014,51,47,4,43,39,4,8,8,0
01,04,015,113,111,2,77,77,0,36,34,2
01,04,016,3694,2162,1532,3222,1867,1355,472,295,177
01,04,018,5,5,0,4,4,0,1,1,0
01,04,020,196,194,2,132,132,0,64,62,2
01,04,021,218,214,4,110,110,0,108,104,4
01,04,022,482,329,153,395,265,130,87,64,23
01,04,029,4,4,0,4,4,0,0,0,0
01,04,030,1,1,0,1,1,0,0,0,0
01,04,040,5,3,2,4,3,1,1,0,1
01,04,043,7,7,0,7,7,0,0,0,0
01,04,048,4,4,0,4,4,0,0,0,0
01,04,053,1813,912,901,1809,908,901,4,4,0
01,04,054,1,1,0,1,1,0,0,0,0
01,04,059,1,1,0,1,1,0,0,0,0
01,04,071,3,3,0,3,3,0,0,0,0
01,04,072,10,10,0,8,8,0,2,2,0
01,04,073,15,12,3,11,10,1,4,2,2
01,04,075,1,1,0,1,1,0,0,0,0
01,04,086,1,0,1,1,0,1,0,0,0
01,04,090,8,8,0,6,6,0,2,2,0
01,04,091,8,8,0,8,8,0,0,0,0
01,04,106,2,2,0,2,2,0,0,0,0
01,04,108,3,3,0,1,1,0,2,2,0
01,04,114,21,12,9,19,11,8,2,1,1
01,04,115,2,2,0,2,2,0,0,0,0
01,04,116,1,1,0,1,1,0,0,0,0
01,04,122,3,3,0,3,3,0,0,0,0
01,04,123,437,239,198,424,228,196,13,11,2
01,05,001,69,67,2,32,32,0,37,35,2
01,05,002,369,324,45,200,158,42,169,166,3
01,05,003,3,3,0,0,0,0,3,3,0
01,05,004,301,189,112,262,158,104,39,31,8
01,05,005,136,129,7,20,20,0,116,109,7
01,05,006,30436,17307,13129,28620,15598,13022,1816,1709,107
01,05,007,95,93,2,41,41,0,54,52,2
01,05,008,610449,311134,299315,545121,277756,267365,65328,33378,31950
01,05,009,4,4,0,0,0,0,4,4,0
01,05,010,4,4,0,2,2,0,2,2,0
01,05,011,135,131,4,46,45,1,89,86,3
01,05,012,24,24,0,9,9,0,15,15,0
01,05,013,291,287,4,29,29,0,262,258,4
01,05,014,32,31,1,13,12,1,19,19,0
01,05,015,93,93,0,33,33,0,60,60,0
01,05,016,7685,4182,3503,7512,4018,3494,173,164,9
01,05,018,11,11,0,4,4,0,7,7,0
01,05,020,125,125,0,51,51,0,74,74,0
01,05,021,139,133,6,59,59,0,80,74,6
01,05,022,434,303,131,320,205,115,114,98,16
01,05,029,12,7,5,12,7,5,0,0,0
01,05,030,1,1,0,1,1,0,0,0,0
01,05,040,291,162,129,291,162,129,0,0,0
01,05,043,1,1,0,1,1,0,0,0,0
01,05,048,2,2,0,2,2,0,0,0,0
01,05,053,1394,737,657,1357,715,642,37,22,15
01,05,071,1,1,0,0,0,0,1,1,0
01,05,072,14,14,0,11,11,0,3,3,0
01,05,073,6,3,3,6,3,3,0,0,0
01,05,090,1,1,0,1,1,0,0,0,0
01,05,095,1,1,0,0,0,0,1,1,0
01,05,107,1,1,0,0,0,0,1,1,0
01,05,114,2,2,0,2,2,0,0,0,0
01,05,122,3,3,0,3,3,0,0,0,0
01,05,123,42,34,8,39,32,7,3,2,1
01,06,001,125,124,1,38,38,0,87,86,1
01,06,002,416,391,25,176,164,12,240,227,13
01,06,003,8,8,0,2,2,0,6,6,0
01,06,004,657,470,187,425,253,172,232,217,15
01,06,005,138,137,1,72,71,1,66,66,0
01,06,006,132353,73152,59201,126319,67508,58811,6034,5644,390
01,06,007,100,98,2,27,27,0,73,71,2
01,06,008,1025033,527316,497717,865572,444081,421491,159461,83235,76226
01,06,009,2,2,0,0,0,0,2,2,0
01,06,010,5,5,0,2,2,0,3,3,0
01,06,011,289,278,11,73,72,1,216,206,10
01,06,012,16,15,1,6,6,0,10,9,1
01,06,013,422,417,5,55,55,0,367,362,5
01,06,014,83,78,5,42,37,5,41,41,0
01,06,015,618,615,3,539,539,0,79,76,3
01,06,016,5327,3023,2304,4491,2382,2109,836,641,195
01,06,018,4,4,0,3,3,0,1,1,0
01,06,019,53,28,25,53,28,25,0,0,0
01,06,020,241,233,8,77,76,1,164,157,7
01,06,021,143,143,0,76,76,0,67,67,0
01,06,022,973,569,404,679,361,318,294,208,86
01,06,023,1,1,0,0,0,0,1,1,0
01,06,024,2175,1126,1049,2175,1126,1049,0,0,0
01,06,026,1,1,0,1,1,0,0,0,0
01,06,031,30,13,17,1,0,1,29,13,16
01,06,040,110,53,57,109,52,57,1,1,0
01,06,043,2,2,0,2,2,0,0,0,0
01,06,048,1,1,0,1,1,0,0,0,0
01,06,053,2976,1610,1366,2974,1608,1366,2,2,0
01,06,059,9,9,0,2,2,0,7,7,0
01,06,071,1,1,0,0,0,0,1,1,0
01,06,072,9,9,0,5,5,0,4,4,0
01,06,073,17,11,6,5,1,4,12,10,2
01,06,090,9,9,0,3,3,0,6,6,0
01,06,091,3,3,0,1,1,0,2,2,0
01,06,108,1,1,0,0,0,0,1,1,0
01,06,114,10,5,5,8,4,4,2,1,1
01,06,115,1,1,0,1,1,0,0,0,0
01,06,120,1,1,0,0,0,0,1,1,0
01,06,123,71,44,27,56,32,24,15,12,3
01,07,001,85,80,5,28,26,2,57,54,3
01,07,002,370,330,40,94,77,17,276,253,23
01,07,003,11,6,5,11,6,5,0,0,0
01,07,004,738,609,129,279,237,42,459,372,87
01,07,005,15,14,1,4,4,0,11,10,1
01,07,006,5979,5311,668,1890,1684,206,4089,3627,462
01,07,007,52,44,8,13,11,2,39,33,6
01,07,008,871,721,150,271,226,45,600,495,105
01,07,009,2,2,0,1,1,0,1,1,0
01,07,010,6,6,0,4,4,0,2,2,0
01,07,011,460,425,35,184,171,13,276,254,22
01,07,012,13,11,2,3,3,0,10,8,2
01,07,013,125,105,20,28,26,2,97,79,18
01,07,014,1465,980,485,1105,747,358,360,233,127
01,07,015,103,96,7,26,22,4,77,74,3
01,07,016,870,722,148,233,204,29,637,518,119
01,07,018,8,7,1,6,6,0,2,1,1
01,07,019,6,4,2,6,4,2,0,0,0
01,07,020,270,254,16,51,48,3,219,206,13
01,07,021,143,116,27,48,41,7,95,75,20
01,07,022,100,86,14,23,19,4,77,67,10
01,07,023,3,3,0,0,0,0,3,3,0
01,07,024,3,3,0,3,3,0,0,0,0
01,07,029,4249,2097,2152,4142,2024,2118,107,73,34
01,07,030,13,13,0,0,0,0,13,13,0
01,07,031,65,34,31,52,27,25,13,7,6
01,07,040,14,9,5,11,7,4,3,2,1
01,07,043,6,2,4,6,2,4,0,0,0
01,07,053,1,1,0,0,0,0,1,1,0
01,07,059,4,1,3,0,0,0,4,1,3
01,07,072,1,0,1,1,0,1,0,0,0
01,07,073,94731,48957,45774,74216,38006,36210,20515,10951,9564
01,07,075,8,2,6,6,2,4,2,0,2
